Print File Name,Date,Total Print Time,Estimated Material Area (in),Estimated Material Length,Print Length,Print Area,Estimated Percentage of Waste,Material,Ink Consumption cc sq ft,Printer,Minutes of Print Time,Total Ink Used For Print,Day of Week,Empty Space
Cushman_Wake_Citi_Recycle_Signs_7_31_24_UFS,8/5/2024,0 days 00:08:09,1552.3,36.1,36.1,1552.3,0,Ultra Foam Sheet 4' x 8',0.653440701,HP,8.15,7.044,Monday,0
Cushman_Wake_Citi_Recycle_Signs_9_23_24_UFS,9/27/2024,0 days 00:37:40,4608,96,96,4608,0,Ultra Foam Sheet 4' x 8',0.6805625,HP,37.66666667,21.778,Friday,0
Cushman_Wake_Recycle_Easil_signs_8_9_24_UFS~2,8/9/2024,0 days 00:08:06,1272,26.5,26.5,1272,0,Ultra Foam Sheet 4' x 8',0.609509434,HP,8.1,5.384,Friday,0
DNI_Country_Lane_Woods_HOA_MeetT_6_24_24_CORPL1824,6/24/2024,0 days 00:06:50,1737.6,72.4,72.4,1737.6,0,"Corragated Plastic 18"" x 24"" sheet",1.405856354,HP,6.833333333,16.964,Monday,0
DNI_Rupel_Farms_Election_Meeting_3_18_24_CORPLS,3/18/2024,0 days 00:03:28,324,18,18,324,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,3.466666667,3.68571375,Monday,0
DNI_Twin_Chimneys_No_Smoking_4-8-24_ALM1218,4/9/2024,0 days 00:07:01,1296,72,72,1296,0,Aluminum 12 x 18 sheets,1.638095,HP,7.016666667,14.742855,Tuesday,0
DO_NOT_ENTER_18x24_8-26-24_CORPLS,8/26/2024,0 days 00:06:23,432,18,18,432,0,Corragated Plastic 4' x 8' sheet,0.494333333,HP,6.383333333,1.483,Monday,0
DO_NOT_ENTER_18x24_Need_8_single_face_8-26-24_CORPLS,8/26/2024,0 days 00:13:20,2592,54,54,2592,0,Corragated Plastic 4' x 8' sheet,0.494666667,HP,13.33333333,8.904000001,Monday,0
Dog_House_Bronenkamp_CORPLS,10/21/2024,0 days 00:12:53,4608,96,96,4608,0,Corragated Plastic 4' x 8' sheet,0.322,HP,12.88333333,10.304,Monday,0
Drop_Box_ALMS063~1,5/9/2024,0 days 00:04:51,24.6,4.1,4.1,24.6,0,Aluminum .063,1.638095,HP,4.85,0.279841229,Thursday,0
Easter_FINAL__24x36___signs__3-19-24_ALMS3~1,3/20/2024,0 days 00:09:11,871.2,36.3,36.3,871.2,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,9.183333333,9.91047475,Wednesday,0
EASTER_Signs_10_-_11x7_and_2_-_18x24__3-7-24_CORPLS,3/11/2024,0 days 00:08:40,3525,75,75,3525,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,8.666666667,40.09920052,Monday,0
EBT_3mm_Poly-Metal__3x8__10-8-24_ALMS3~1,10/8/2024,0 days 00:12:08,3456,96,96,3456,0,Aluminum 3mm acm 4' x 8' sheet,0.294916667,HP,12.13333333,7.078000001,Tuesday,0
ELCO_24x36_A_Frame_-_Cadillac_LYRIQ_Lease__need_4__5-3-24_CORPLS,5/6/2024,0 days 00:11:36,3460.8,72,72,3460.8,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,11.6,39.36888317,Monday,0
Elidi_Rea_PRINT_PVC3,8/28/2024,0 days 00:02:05,162,16.2,16.2,162,0,PVC 3mm 4' x 8' sheet,0.012444444,HP,2.083333333,0.014,Wednesday,0
Elliot_Barnes_Roundup_club_2024_ALMS063,8/28/2024,0 days 00:19:27,4612.8,96.1,96.1,4612.8,0,Aluminum .063,0.353850156,HP,19.45,11.335,Wednesday,0
Elliot_Barnes_Roundup_club_2024_P2_ALMS063~1,8/29/2024,0 days 00:18:26,3600,75,75,3600,0,Aluminum .063,0.37368,HP,18.43333333,9.342,Thursday,0
EMS_7x7-Print_ALMS3,7/23/2024,0 days 00:18:12,4608,96,96,4608,0,Aluminum 3mm acm 4' x 8' sheet,1.32078125,HP,18.2,42.265,Tuesday,0
Enterprise Truck Rental Goals 54''x43.2'' 3-19-24 and Easter Final_ALMS3,3/20/2024,0 days 00:19:33,4147.2,96,96,4147.2,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,19.55,47.177136,Wednesday,0
Eric_Westacott_18x24_golf_Sponsors_7-22-24_P1_CORPLS,7/22/2024,0 days 00:08:59,1728,48,48,1728,0,Corragated Plastic 4' x 8' sheet,0.5125,HP,8.983333333,6.15,Monday,0
Eric_Westacott_18x24_golf_Sponsors_7-22-24_P2_CORPLS,7/22/2024,0 days 00:04:19,864,48,48,864,0,Corragated Plastic 4' x 8' sheet,0.753333333,HP,4.316666667,4.52,Monday,0
Event_Sponsored_by_signs_18x24__3-27-24_CORPL1824,4/3/2024,0 days 00:30:03,8197.2,455.4,455.4,8197.2,0,"Corragated Plastic 18"" x 24"" sheet",1.638095,HP,30.05,93.24855788,Wednesday,0
EXIT_9X12_PVC3,6/12/2024,0 days 00:04:54,108.9,12.1,12.1,108.9,0,PVC 3mm 4' x 8' sheet,1.638095,HP,4.9,1.238809344,Wednesday,0
EZ_Storage_Street-Signs_ALMR,4/29/2024,0 days 00:37:01,3964.8,82.6,82.6,3964.8,0,Reflective Aluminum 4' x 8' sheet,1.638095,HP,37.01666667,45.10221567,Monday,0
F_Commerce_Blue_Springs_Wayfinding_Signage_9_10_24_ALMS3,9/20/2024,0 days 00:17:29,3456,72,72,3456,0,Aluminum 3mm acm 4' x 8' sheet,1.147458333,HP,17.48333333,27.53899999,Friday,0
F_Marquee_18X24_FINAL_9-20-24_ALMS3,9/23/2024,0 days 00:10:39,867.6,24.1,24.1,867.6,0,Aluminum 3mm acm 4' x 8' sheet,0.206639004,HP,10.65,1.245,Monday,0
Facility_Solutions_4x4_double_face_8_20_24_ALMS6~1,8/21/2024,0 days 00:32:49,2308.8,48.1,48.1,2308.8,0,Aluminum 6mm acm 4' x 8' sheet,4.508856549,HP,32.81666667,72.292,Wednesday,0
Fallon_IL_23x29__8-22-24_PVC3,8/23/2024,0 days 00:07:35,667,23,23,667,0,PVC 3mm 4' x 8' sheet,0.498926537,HP,7.583333333,2.311,Friday,0
Fallon_North_WalkUp_ATM-NiteDrop_Drive-thru_Closed_2x3_need_2_SF_4-15_CORPL23,4/15/2024,0 days 00:07:54,1728,48,48,1728,0,Corragated Plastic 2' x 3' sheet,1.638095,HP,7.9,19.65714,Monday,0
FDC Friendship Village 18x8 6 24 24_&_Sugaring NYC Parking Only_ALMR,6/24/2024,0 days 00:11:04,312,12,12,312,0,Reflective Aluminum 4' x 8' sheet,0.700153846,HP,11.06666667,1.517,Monday,0
FDC_Ahern_2024_ALMR,2/28/2024,0 days 00:21:35,1392,29,29,1392,0,Reflective Aluminum 4' x 8' sheet,1.638095,HP,21.58333333,15.83491833,Wednesday,0
FDC_Friendship_Village_18x8_6_24_24_v2_ALMR,6/24/2024,0 days 00:10:48,320,8,8,320,0,Reflective Aluminum 4' x 8' sheet,1.02645,HP,10.8,2.281,Monday,0
FDC_Impact_Stratagies_3_19_24_ALMR,3/19/2024,0 days 00:13:27,608,16,16,608,0,Reflective Aluminum 4' x 8' sheet,1.638095,HP,13.45,6.916401111,Tuesday,0
Field_Day_CORPL1824,9/25/2024,0 days 00:34:46,864,48,48,864,0,"Corragated Plastic 18"" x 24"" sheet",3.410333333,HP,34.76666667,20.462,Wednesday,0
Field_Office_CORPLS~1,6/28/2024,0 days 00:04:39,576,24,24,576,0,Corragated Plastic 4' x 8' sheet,0.6285,HP,4.65,2.514,Friday,0
fieldcrest_lane_signs_ALMS063~1,6/5/2024,0 days 00:11:35,1012.2,24.1,24.1,1012.2,0,Aluminum .063,1.638095,HP,11.58333333,11.51444277,Wednesday,0
fieldcrest_lane_signs_v2_ALMS063,6/5/2024,0 days 00:10:38,864,24,24,864,0,Aluminum .063,1.638095,HP,10.63333333,9.82857,Wednesday,0
Fish_Fry_Menu_30x48__Qty-3___2-28-24_CORPLS,2/28/2024,0 days 00:12:59,4320,90,90,4320,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,12.98333333,49.14285,Wednesday,0
FISH_US_Territory_Map_7_11_24_UFS,7/12/2024,0 days 00:08:09,1296,27,27,1296,0,Ultra Foam Sheet 4' x 8',0.656111111,HP,8.15,5.905,Friday,0
foam_heads_FINAL_PRINT_1_PVC3,4/23/2024,0 days 00:18:23,988.8,52.32,52.32,988.8,0,PVC 3mm 4' x 8' sheet,1.638095,HP,18.38333333,11.24825233,Tuesday,0
foam_heads_FINAL_PRINT_2_PVC3,4/22/2024,0 days 00:37:24,4608,96,96,4608,0,PVC 3mm 4' x 8' sheet,1.638095,HP,37.4,52.41904,Monday,0
FOR_SALE_4x4_Plot_3-28-24_ALMS3~1,3/28/2024,0 days 00:15:29,2308.8,48.1,48.1,2308.8,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,15.48333333,26.26412317,Thursday,0
Frederic_Roofing_3x10_sign_2-29-24_ALMS3-4X10,3/6/2024,0 days 00:28:56,4332,36.1,36.1,4332,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,28.93333333,49.27935792,Wednesday,0
Freedom_Landscape_36x50_NEW_Revision_4-1-24_ALMS08,4/4/2024,0 days 00:12:50,1800,50,50,1800,0,Aluminum .08 4' x 8' sheet,1.638095,HP,12.83333333,20.4761875,Thursday,0
Friendship_Village_SNR_Delivery_coros_5_30_24_CORPLS,5/31/2024,0 days 00:08:46,4488,93.5,93.5,4488,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,8.766666667,51.05396083,Friday,0
Front_Bethel_St_Peters_3x2_Celebrate_Recovery_9-30-24_+_3x3_No_Trespass_ALMS3,10/3/2024,0 days 00:20:03,4612.8,96.1,96.1,4612.8,0,Aluminum 3mm acm 4' x 8' sheet,1.255691988,HP,20.05,40.22400002,Thursday,0
Front_P2_PoliceOrder_12x18_DOUBLE_FACE_Front_and_Back__5-24-24_CORPLS~1,5/28/2024,0 days 00:06:25,2160,90,90,2160,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,6.416666667,24.571425,Tuesday,0
Front_PoliceOrder_12x18_DOUBLE_FACE_Front_and_Back__5-24-24_CORPLS~1,5/24/2024,0 days 00:19:14,8640,180,180,8640,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,19.23333333,98.2857,Friday,0
Frontenac_Garden_35x20_Garen_Sign_NEW_3-27-24_CORPLS,3/29/2024,0 days 00:08:49,1818.06,38.6,38.6,1818.06,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,8.816666667,20.68163191,Friday,0
Gas_Signs_Various_3-1-24_ALMS6,3/1/2024,0 days 00:09:05,1944,81,81,1944,0,Aluminum 6mm acm 4' x 8' sheet,1.638095,HP,9.083333333,22.1142825,Friday,0
Generic_Service_Banner_96x72_5-23-24_BAN98,5/24/2024,0 days 00:25:36,7178,97,97,7178,0,"16 oz Banner 98""",1.638095,HP,25.6,81.65448549,Friday,0
Geo_Tech_UES_5X3_5_8_24_CORPLS,5/9/2024,0 days 00:51:31,4320,120,120,4320,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,51.51666667,49.14285,Thursday,0
Gershman_Commercial_7X10_NOTICE_8_9_24_ALMR,8/12/2024,0 days 00:13:37,320.8,8,8,320.8,0,Reflective Aluminum 4' x 8' sheet,0.731670823,HP,13.61666667,1.63,Monday,0
GJ_Grewe_no_smoke_15_ft_8_2_24_ALM1218,8/5/2024,0 days 00:07:22,432,24,24,432,0,Aluminum 12 x 18 sheets,1.266666667,HP,7.366666667,3.800000001,Monday,0
Greater_St_Louis_Book_Fair_Yard_Signs_2024_CORPL1824,4/15/2024,0 days 00:20:24,4752,198,198,4752,0,"Corragated Plastic 18"" x 24"" sheet",1.638095,HP,20.4,54.057135,Monday,0
handicap_access_signs_ALMR~2,10/25/2024,0 days 00:18:28,868.8,18.1,18.1,868.8,0,Reflective Aluminum 4' x 8' sheet,1.631933702,HP,18.46666667,9.846000002,Friday,0
Hangar47_48x32_9-12-24_+_Rehnquist_Const_Hours_2x2_9_13_24_ALMS3,9/17/2024,0 days 00:16:23,2692.8,56.1,56.1,2692.8,0,Aluminum 3mm acm 4' x 8' sheet,0.418983957,HP,16.38333333,7.835,Tuesday,0
Harvest_Home_Banner_v2_Ban98,5/2/2024,0 days 01:26:42,10453.85,91.3,91.3,10453.85,0,"16 oz Banner 98""",1.638095,HP,86.7,118.9194404,Thursday,0
Hazelton_Larry_Elden_CORPL1824,9/18/2024,0 days 00:07:51,432,24,24,432,0,"Corragated Plastic 18"" x 24"" sheet",3.787,HP,7.85,11.361,Wednesday,0
Hillbilly_License_Plate_6x12_Need_2_7-22-24_ALMS04,7/22/2024,0 days 00:05:55,145.2,12.1,12.1,145.2,0,Aluminum .04 4' x 8' sheet,0.333223141,HP,5.916666667,0.336,Monday,0
Hilton_arrows_CORPLS,4/30/2024,0 days 00:11:29,3456,72,72,3456,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,11.48333333,39.31428,Tuesday,0
Hilton_Frontenac_Pool_Closed_18_x24_5_21_24_ALM1824,5/22/2024,0 days 00:07:57,432,18,18,432,0,Aluminum 18 x 24 sheets,1.638095,HP,7.95,4.914285,Wednesday,0
HOLE_Sponsor_Signs_18x24_NEW__10-16-24_CORPLS,10/16/2024,0 days 00:05:39,864,18,18,864,0,Corragated Plastic 4' x 8' sheet,0.383833333,HP,5.65,2.303,Wednesday,0
Holy Cross Acad Reserved Park 4 17 24 & St Gerard FDC 12 X18 4 22 24_ALMR,4/22/2024,0 days 00:15:03,648,18,18,648,0,Reflective Aluminum 4' x 8' sheet,1.638095,HP,15.05,7.3714275,Monday,0
Hottle_ALMS3_2.29.24~1,2/29/2024,0 days 00:21:09,2208,96,96,2208,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,21.15,25.11745667,Thursday,0
HS2024Poster_CORPLS,3/28/2024,0 days 00:05:37,1203,40.1,40.1,1203,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,5.616666667,13.68491865,Thursday,0
Integrate_Const_2x2_School_Traffic_IC_Jobsite_Sign_3_25_24_v2_ALMS6~1,3/25/2024,0 days 00:12:42,1156.8,24.1,24.1,1156.8,0,Aluminum 6mm acm 4' x 8' sheet,1.638095,HP,12.7,13.15936317,Monday,0
Integrate_IC_SWPPP_Signs_7_11_24_ALMS6,7/11/2024,0 days 00:18:13,3460.8,72,72,3460.8,0,Aluminum 6mm acm 4' x 8' sheet,0.874660194,HP,18.21666667,21.021,Thursday,0
Integrative_Mind_Reserved_5_3_24_ALM1218,5/3/2024,0 days 00:09:48,1296,72,72,1296,0,Aluminum 12 x 18 sheets,1.638095,HP,9.8,14.742855,Friday,0
Intergrate_4x4_2_up_SWPP_4_11_24_ALMS6_v2,4/16/2024,0 days 00:20:14,4339.2,96,96,4339.2,0,Aluminum 6mm acm 4' x 8' sheet,1.638095,HP,20.23333333,49.36126267,Tuesday,0
Intergrate_4x4_SWPP_4_11_24_ALMS6~1,5/6/2024,0 days 00:20:30,4646.46,96.2,96.2,4646.46,0,Aluminum 6mm acm 4' x 8' sheet,1.638095,HP,20.5,52.85654787,Monday,0
JE_Foster_Heartland_ALMS3,4/4/2024,0 days 00:21:11,4608,96,96,4608,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,21.18333333,52.41904,Thursday,0
Jeff_Computers_Clarkson_Sign_ALMS3~1,6/10/2024,0 days 00:07:43,577.6,36.1,36.1,577.6,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,7.716666667,6.570581056,Monday,0
Joe_Hardie_FBS~1,5/21/2024,0 days 00:35:05,3780,90,90,3780,0,Foam Board,1.638095,HP,35.08333333,42.99999375,Tuesday,0
John_Richards_Memorial_sign_UFS,10/8/2024,0 days 00:13:42,699.04,25.7,25.7,699.04,0,Ultra Foam Sheet 4' x 8',1.647562371,HP,13.7,7.997999999,Tuesday,0
Johnson_Group_4x6__for_lease_2024_ALMS6,8/23/2024,0 days 00:18:06,3456,72,72,3456,0,Aluminum 6mm acm 4' x 8' sheet,1.312833333,HP,18.1,31.50799999,Friday,0
Jost_24_x18_directional_10_15_24_CORPLS,10/16/2024,0 days 00:33:49,5198.4,108.3,108.3,5198.4,0,Corragated Plastic 4' x 8' sheet,1.535567867,HP,33.81666667,55.434,Wednesday,0
Keeley_Jesseys_Auto_5_23_24_ALMS3,5/28/2024,0 days 00:17:26,3460.8,72,72,3460.8,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,17.43333333,39.36888317,Tuesday,0
Keeley_Jesseys_Auto_5_23_24_ALMS3 + Wiethop Sponsor Sign_ALMS3,10/3/2024,0 days 00:21:09,4608,96,96,4608,0,Aluminum 3mm acm 4' x 8' sheet,0.4164375,HP,21.15,13.326,Thursday,0
Keely_Const_Trailer_4X3_10_10_24_+_18x24_Car_Sale_Signs_10_10_24_ALMS08,10/11/2024,0 days 00:21:05,4608,96,96,4608,0,Aluminum .08 4' x 8' sheet,1.39378125,HP,21.08333333,44.601,Friday,0
Kelly_Glover_Final_5-24x32_4-9-24_UFS,4/9/2024,0 days 00:17:11,4224,88,88,4224,0,Ultra Foam Sheet 4' x 8',1.638095,HP,17.18333333,48.05078667,Tuesday,0
Kirkwood_2024_Seniors_REDO_RUSH_4-17-24_CORPLS,4/17/2024,0 days 00:08:50,1723.2,35.9,35.9,1723.2,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,8.833333333,19.60253683,Wednesday,0
Klamen_ALMS3,6/18/2024,0 days 01:15:14,6921.6,144,144,6921.6,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,75.23333333,78.73776633,Tuesday,0
Knights of columbus Golf Balls 2024 final 6-5-24 & DRX Sole Insert_CORPLS,6/5/2024,0 days 00:07:09,2596,59,59,2596,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,7.15,29.53121264,Wednesday,0
Knights_of_columbus_Golf_Balls_2024_final_6-5-24__P3_CORPLS,6/6/2024,0 days 00:02:18,970.2,44.1,44.1,970.2,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,2.3,11.03666506,Thursday,0
Knights_of_Columbus_Golf_Sign_18x24__4-11-24_CORPL1824,4/12/2024,0 days 00:02:29,433.8,24.1,24.1,433.8,0,"Corragated Plastic 18"" x 24"" sheet",1.638095,HP,2.483333333,4.934761188,Friday,0
Knights_of_columbus_RUSH_-_-_EVANS_FLOORING__6-11-24_CORPLS~1,6/11/2024,0 days 00:05:40,968,22,22,968,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,5.666666667,11.01163861,Tuesday,0
KX_yard_signs_CORPLS,9/17/2024,0 days 00:36:36,4320,90,90,4320,0,Corragated Plastic 4' x 8' sheet,2.929766667,HP,36.6,87.89300001,Tuesday,0
Leathers_Fill_Site_Closed_8_23_24_CORPL23,8/23/2024,0 days 00:06:39,864,24,24,864,0,Corragated Plastic 2' x 3' sheet,0.516833333,HP,6.65,3.101,Friday,0
Lopez Flag Football East Z 6 26 24_&_Our Lady of the Pillar Welcome Signs_back_CORPLS,6/26/2024,0 days 00:08:30,4320,90,90,4320,0,Corragated Plastic 4' x 8' sheet,1.998033333,HP,8.5,59.94099999,Wednesday,0
Lopez Flag Football East Z 6 26 24_&_Our Lady of the Pillar Welcome Signs_CORPLS,6/26/2024,0 days 00:08:55,4320,90,90,4320,0,Corragated Plastic 4' x 8' sheet,1.998033333,HP,8.916666667,59.94099999,Wednesday,0
Lopez_Flag_Football_East_Z_6_19_24_3_CORPLS,6/21/2024,0 days 00:09:31,4320,90,90,4320,0,Corragated Plastic 4' x 8' sheet,1.9119,HP,9.516666667,57.357,Friday,0
Lopez_Flag_Football_East_Z_6_19_24_CORPLS,6/21/2024,0 days 00:33:56,8640,180,180,8640,0,Corragated Plastic 4' x 8' sheet,15.29046667,HP,33.93333333,917.4280002,Friday,0
Lopez_Flag_Football_East_Z_6_19_24_CORPLS_2,6/21/2024,0 days 00:07:17,4320,90,90,4320,0,Corragated Plastic 4' x 8' sheet,1.9119,HP,7.283333333,57.357,Friday,0
Lopez_Flag_Football_East_Z_6_26_24_CORPLS,6/26/2024,0 days 00:28:01,17280,360,360,17280,0,Corragated Plastic 4' x 8' sheet,7.514133333,HP,28.01666667,901.696,Wednesday,0
Lopez_Zumwalt_Basketball_9_4_24830_CORPL1824,9/5/2024,0 days 00:22:50,11076,461.5,461.5,11076,0,"Corragated Plastic 18"" x 24"" sheet",6.763228602,HP,22.83333333,520.205,Thursday,0
Lopez_Zumwalt_Basketball_9_4_24830_CORPLS,9/4/2024,0 days 01:15:00,8640,180,180,8640,0,Corragated Plastic 4' x 8' sheet,13.88353333,HP,75,833.0119998,Wednesday,0
Markway_18x24_Sign_Layout_3-8-24_CORPLS,3/11/2024,0 days 00:24:28,4320,90,90,4320,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,24.46666667,49.14285,Monday,0
McCarthy_Construction_Site_No_Trespassing_ALMS3,8/29/2024,0 days 01:26:53,18451.2,384.4,384.4,18451.2,0,Aluminum 3mm acm 4' x 8' sheet,6.104859521,HP,86.88333333,782.236,Thursday,0
McCarthy_Construction_Site_No_Trespassing_ALMS3~1,8/29/2024,0 days 02:39:16,27676.8,576.6,576.6,27676.8,0,Aluminum 3mm acm 4' x 8' sheet,4.453798127,HP,159.2666667,856.02,Thursday,0
McCarthy_CPO_ALMS3,8/8/2024,0 days 00:12:21,2308.8,48.1,48.1,2308.8,0,Aluminum 3mm acm 4' x 8' sheet,0.477255717,HP,12.35,7.652000001,Thursday,0
McCarthy_STOP_ALMS3,8/8/2024,0 days 00:21:11,4617.6,96,96,4617.6,0,Aluminum 3mm acm 4' x 8' sheet,1.037619543,HP,21.18333333,33.27300001,Thursday,0
McDonalds_3_x_10_Sponsor_sign_ALMS3-4X10,5/31/2024,0 days 00:27:16,4332,36.1,36.1,4332,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,27.26666667,49.27935792,Friday,0
McFry_Additional_Offices_ALM1218,4/18/2024,0 days 00:06:49,216,12,12,216,0,Aluminum 12 x 18 sheets,1.638095,HP,6.816666667,2.4571425,Thursday,0
Meeting-Signs_CORPL1824,10/1/2024,0 days 00:11:24,1749.6,97.2,97.2,1749.6,0,"Corragated Plastic 18"" x 24"" sheet",3.360823045,HP,11.4,40.834,Tuesday,0
Memory_Markers_10-10-24_R2P_ALMS063~3,10/11/2024,0 days 00:05:19,105,15,15,105,0,Aluminum .063,0.175542857,HP,5.316666667,0.128,Friday,0
Midwest Roofing & Const yard signs 11 12 24_CORPLS,7/18/2024,0 days 01:06:37,8640,180,180,8640,0,Corragated Plastic 4' x 8' sheet,3.753533333,HP,66.61666667,225.212,Thursday,0
Midwest Roofing & Const yard signs 11 12 24_P2 & Museum Closed Sign  18x24 DF  7-17-24_CORPLS,7/18/2024,0 days 00:17:38,4320,90,90,4320,0,Corragated Plastic 4' x 8' sheet,0.5203,HP,17.63333333,15.609,Thursday,0
Midwest Roofing & Const yard signs 11 12 24_P2_Back & Museum Closed Sign  18x24 DF  7-17-24_CORPLS,7/18/2024,0 days 00:16:38,4320,90,90,4320,0,Corragated Plastic 4' x 8' sheet,0.5203,HP,16.63333333,15.609,Thursday,0
missions_week_sign_18x24_DF_Need_1__7-10-24_CORPL1824,7/10/2024,0 days 00:11:05,432,18,18,432,0,"Corragated Plastic 18"" x 24"" sheet",5.117333333,HP,11.08333333,15.352,Wednesday,0
Missouri_Mudders_2024_New_GREEN_FINAL_PRINT_FILE__6-14-24_PVC3,6/18/2024,0 days 00:30:44,9216,192,192,9216,0,PVC 3mm 4' x 8' sheet,1.638095,HP,30.73333333,104.83808,Tuesday,0
MO_Amer_Water_D_Basin_Welcome_Cissell_3.28.24_ALMS08,4/1/2024,0 days 00:12:24,1700.31,36.1,36.1,1700.31,0,Aluminum .08 4' x 8' sheet,1.638095,HP,12.4,19.34214798,Monday,0
Mo_Mudd__Minor_tuff_map_7_11_24_CORPLS~1,7/11/2024,0 days 00:07:19,1203,40.1,40.1,1203,0,Corragated Plastic 4' x 8' sheet,1.262483791,HP,7.316666667,10.547,Thursday,0
MO_MUDDERS_MILES_2024_P1_CORPLS,7/19/2024,0 days 00:17:18,4334.68,95.9,95.9,4334.68,0,Corragated Plastic 4' x 8' sheet,1.032425,HP,17.3,31.07799999,Friday,0
MO_MUDDERS_MILES_2024_P2_CORPLS~1,7/19/2024,0 days 00:04:22,851.76,67.6,67.6,851.76,0,Corragated Plastic 4' x 8' sheet,0.451225697,HP,4.366666667,2.669,Friday,0
MO_MUDDERS_MILES_2024_P3_CORPLS,7/19/2024,0 days 00:02:38,142.38,22.6,22.6,142.38,0,Corragated Plastic 4' x 8' sheet,0.429835651,HP,2.633333333,0.425,Friday,0
MO_MUDDERS_MILES_2024_P4_CORPLS,7/19/2024,0 days 00:01:36,142.38,22.6,22.6,142.38,0,Corragated Plastic 4' x 8' sheet,0.429835651,HP,1.6,0.425,Friday,0
MoMudders_LARGE_4_final_Print_6-14-2024_PVC3,6/18/2024,0 days 00:07:25,902.4,48,48,902.4,0,PVC 3mm 4' x 8' sheet,1.638095,HP,7.416666667,10.26539533,Tuesday,0
Motorcycles_and_more_various_coro_signs__7-24-24_CORPLS,7/25/2024,0 days 00:16:23,4603.2,95.9,95.9,4603.2,0,Corragated Plastic 4' x 8' sheet,0.32008342,HP,16.38333333,10.232,Thursday,0
Move-In Signs Various 7-23-24_P9_&_Motorcycles and more various coro signs  7-24-24_CORPLS,7/25/2024,0 days 00:14:57,4603.2,95.9,95.9,4603.2,0,Corragated Plastic 4' x 8' sheet,0.442022941,HP,14.95,14.13,Thursday,0
Move-In_Signs__ADD_ON__Arrows__7-23-24_CORPLS,7/25/2024,0 days 00:14:25,3155.82,70.6,70.6,3155.82,0,Corragated Plastic 4' x 8' sheet,0.710641291,HP,14.41666667,15.574,Thursday,0
Move-In_Signs_Various_-_2x_-_7-23-24_P8_CORPLS,7/25/2024,0 days 00:32:55,6921.6,144.2,144.2,6921.6,0,Corragated Plastic 4' x 8' sheet,0.999861304,HP,32.91666667,48.06,Thursday,0
Move-In_Signs_Various_7-23-24_-_2x__P7_CORPLS~1,7/25/2024,0 days 00:24:47,6912,144,144,6912,0,Corragated Plastic 4' x 8' sheet,2.448291667,HP,24.78333333,117.518,Thursday,0
Move-In_Signs_Various_7-23-24_P1_CORPLS,7/25/2024,0 days 00:16:20,4603.2,95.9,95.9,4603.2,0,Corragated Plastic 4' x 8' sheet,0.590020855,HP,16.33333333,18.861,Thursday,0
Move-In_Signs_Various_7-23-24_P2_CORPLS,7/25/2024,0 days 00:18:00,4603.2,95.9,95.9,4603.2,0,Corragated Plastic 4' x 8' sheet,0.637351408,HP,18,20.374,Thursday,0
Move-In_Signs_Various_7-23-24_P3_CORPLS,7/25/2024,0 days 00:15:28,4603.2,95.9,95.9,4603.2,0,Corragated Plastic 4' x 8' sheet,1.054285714,HP,15.46666667,33.70199999,Thursday,0
Move-In_Signs_Various_7-23-24_P4_CORPLS,7/25/2024,0 days 00:14:57,4603.2,95.9,95.9,4603.2,0,Corragated Plastic 4' x 8' sheet,1.06729927,HP,14.95,34.118,Thursday,0
Move-In_Signs_Various_7-23-24_P5_CORPLS,7/25/2024,0 days 00:15:06,4603.2,95.9,95.9,4603.2,0,Corragated Plastic 4' x 8' sheet,1.281929093,HP,15.1,40.97900001,Thursday,0
Move-In_Signs_Various_7-23-24_P6_CORPLS~1,7/25/2024,0 days 00:12:29,3456,72,72,3456,0,Corragated Plastic 4' x 8' sheet,1.202916667,HP,12.48333333,28.87000001,Thursday,0
