,Unnamed: 0.1,Unnamed: 0,Company_(Maker-if known),Specific Bean Origin_or Bar Name,REF,Review_Date,Cocoa_Percent,Company_Location,Rating,Broad Bean_Origin,Company Latitude,Company Logitude,Company_Location_Count,Location Rarity Classification,Cocoa Amount Group,Bean Origin Longitude,Bean Origin Latitude
1334,1334,1389,Rogue,"Tranquilidad, Batch 1",1566,2015,0.75,U.S.A.,3.25,Bolivia,37.09,-95.71,738,most common,Average Amount,-63.5887,-16.2902
1335,1335,1390,Rogue,Porcelana,1209,2014,0.8,U.S.A.,3.75,Venezuela,37.09,-95.71,738,most common,High Amount,-66.5897,6.4238
1336,1336,1391,Rogue,"Akessons Estate, Sambirano, 2013",1038,2013,0.7,U.S.A.,3.5,Madagascar,37.09,-95.71,738,most common,Average Amount,46.8691,-18.7669
1337,1337,1392,Rogue,"Hispaniola, 2013",1081,2013,0.7,U.S.A.,3.5,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
1338,1338,1393,Rogue,"Silvestre, Batch 7, 2013",1081,2013,0.75,U.S.A.,4.0,Bolivia,37.09,-95.71,738,most common,Average Amount,-63.5887,-16.2902
1339,1339,1394,Rogue,"Bachelor's Hall E., St. Thomas Parish",1193,2013,0.75,U.S.A.,3.75,Jamaica,37.09,-95.71,738,most common,Average Amount,-77.2975,18.1096
1340,1340,1395,Rogue,"Camino Verde P., Balao, Guayas",979,2012,0.75,U.S.A.,3.75,Ecuador,37.09,-95.71,738,most common,Average Amount,-78.1834,-1.8312
1341,1341,1396,Rogue,"Silvestre, Batch 1, 2011",793,2011,0.75,U.S.A.,3.0,Bolivia,37.09,-95.71,738,most common,Average Amount,-63.5887,-16.2902
1342,1342,1397,Rogue,Piura,565,2010,0.75,U.S.A.,3.75,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967
1343,1343,1398,Rogue,Rio Caribe,327,2009,0.7,U.S.A.,3.5,Venezuela,37.09,-95.71,738,most common,Average Amount,-66.5897,6.4238
1344,1344,1399,Rogue,"Hispaniola, 2008",213,2008,0.7,U.S.A.,2.75,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
1345,1345,1400,Rogue,Jamaica,213,2008,0.7,U.S.A.,2.75,Jamaica,37.09,-95.71,738,most common,Average Amount,-77.2975,18.1096
1346,1346,1401,Rogue,"Sambirano, 2008",213,2008,0.7,U.S.A.,2.75,Madagascar,37.09,-95.71,738,most common,Average Amount,46.8691,-18.7669
1347,1347,1402,Rogue,Trinidad,213,2008,0.7,U.S.A.,3.0,Trinidad,37.09,-95.71,738,most common,Average Amount,-61.2225,10.6918
1348,1348,1403,Rozsavolgyi,Sur del Lago,809,2012,0.84,Hungary,2.5,Venezuela,47.16,19.5,22,extra rare,High Amount,-66.5897,6.4238
1349,1349,1404,Rozsavolgyi,"Rio Caribe Superior, Paria Penninsula",871,2012,0.76,Hungary,2.25,Venezuela,47.16,19.5,22,extra rare,Average Amount,-66.5897,6.4238
1350,1350,1405,Rozsavolgyi,"Sambirano, Akesson Estate",871,2012,0.72,Hungary,2.5,Madagascar,47.16,19.5,22,extra rare,Average Amount,46.8691,-18.7669
1351,1351,1406,Rozsavolgyi,Carenero Superior,713,2011,0.73,Hungary,3.5,Venezuela,47.16,19.5,22,extra rare,Average Amount,-66.5897,6.4238
1352,1352,1407,Rozsavolgyi,Porcelana,717,2011,0.71,Hungary,2.5,Venezuela,47.16,19.5,22,extra rare,Average Amount,-66.5897,6.4238
1353,1353,1408,Rozsavolgyi,"Aragua, Trincheras",717,2011,0.7,Hungary,3.5,Venezuela,47.16,19.5,22,extra rare,Average Amount,-66.5897,6.4238
1354,1354,1409,Rozsavolgyi,Principe,765,2011,0.77,Hungary,2.75,Sao Tome & Principe,47.16,19.5,22,extra rare,Average Amount,6.6131,0.1864
1355,1355,1410,S.A.I.D.,Malgascio,607,2010,0.64,Italy,3.5,Madagascar,41.87,12.57,54,rare,Light Amount,46.8691,-18.7669
1356,1356,1412,S.A.I.D.,Samana,615,2010,0.7,Italy,3.0,Dominican Republic,41.87,12.57,54,rare,Average Amount,-70.1627,18.7357
1357,1357,1413,S.A.I.D.,Arawak,615,2010,0.72,Italy,3.5,Caribbean,41.87,12.57,54,rare,Average Amount,-75.0,18.0
1358,1358,1415,Sacred,Midnight,813,2012,0.83,U.S.A.,2.75,South America,37.09,-95.71,738,most common,High Amount,-57.5,-10.0
1359,1359,1416,Sacred,Twilight,813,2012,0.69,U.S.A.,3.25,South America,37.09,-95.71,738,most common,Average Amount,-57.5,-10.0
1360,1360,1417,Salgado,Bahia Superior,288,2008,0.7,Argentina,3.5,Brazil,-38.42,-63.62,9,extra rare,Average Amount,-51.9253,-14.235
1361,1361,1418,Salgado,Esmeraldas,288,2008,0.7,Argentina,3.5,Ecuador,-38.42,-63.62,9,extra rare,Average Amount,-78.1834,-1.8312
1362,1362,1419,Salgado,Carenero Superior,288,2008,0.7,Argentina,3.5,Venezuela,-38.42,-63.62,9,extra rare,Average Amount,-66.5897,6.4238
1363,1363,1420,Salgado,Rio Arriba,292,2008,0.7,Argentina,3.5,Ecuador,-38.42,-63.62,9,extra rare,Average Amount,-78.1834,-1.8312
1364,1364,1421,Santander (Compania Nacional),Colombian 2008,404,2009,0.75,Colombia,2.75,Colombia,4.57,-74.3,23,extra rare,Average Amount,-74.2973,4.5709
1365,1365,1422,Santander (Compania Nacional),Colombian w/ nibs,414,2009,0.7,Colombia,3.0,Colombia,4.57,-74.3,23,extra rare,Average Amount,-74.2973,4.5709
1366,1366,1423,Santander (Compania Nacional),Colombian Semi Dark,32,2006,0.53,Colombia,2.0,Colombia,4.57,-74.3,23,extra rare,Light Amount,-74.2973,4.5709
1367,1367,1424,Santander (Compania Nacional),Colombian,32,2006,0.65,Colombia,3.0,Colombia,4.57,-74.3,23,extra rare,Average Amount,-74.2973,4.5709
1368,1368,1425,Santander (Compania Nacional),Colombian Dark,32,2006,0.7,Colombia,4.0,Colombia,4.57,-74.3,23,extra rare,Average Amount,-74.2973,4.5709
1369,1369,1426,Santome,Sao Tome,761,2011,0.7,France,2.75,Sao Tome,46.6,2.21,144,somewhat common,Average Amount,6.6131,0.1864
1370,1370,1427,Scharffen Berger,San Juan de Cheni,959,2012,0.78,U.S.A.,4.0,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967
1371,1371,1428,Scharffen Berger,Markham Valley,781,2011,0.68,U.S.A.,3.75,Papua New Guinea,37.09,-95.71,738,most common,Average Amount,147.3257,-6.314993
1372,1372,1429,Scharffen Berger,Camahogne,464,2010,0.68,U.S.A.,3.5,Grenada,37.09,-95.71,738,most common,Average Amount,-61.6042,12.1165
1373,1373,1430,Scharffen Berger,Amina,464,2010,0.65,U.S.A.,3.75,Madagascar,37.09,-95.71,738,most common,Average Amount,46.8691,-18.7669
1374,1374,1431,Scharffen Berger,Tome Acu,336,2009,0.68,U.S.A.,3.75,Brazil,37.09,-95.71,738,most common,Average Amount,-51.9253,-14.235
1375,1375,1432,Scharffen Berger,Asante,336,2009,0.65,U.S.A.,4.0,Ghana,37.09,-95.71,738,most common,Average Amount,-1.0232,7.9465
1376,1376,1433,Scharffen Berger,Ben Tre,445,2009,0.72,U.S.A.,3.75,Vietnam,37.09,-95.71,738,most common,Average Amount,108.2772,14.0583
1377,1377,1434,Scharffen Berger,Finisterra,227,2008,0.72,U.S.A.,3.0,Venezuela,37.09,-95.71,738,most common,Average Amount,-66.5897,6.4238
1378,1378,1435,Scharffen Berger,Las Islas,117,2007,0.72,U.S.A.,3.0,Caribbean,37.09,-95.71,738,most common,Average Amount,-75.0,18.0
1379,1379,1437,Scharffen Berger,Cuyagua,135,2007,0.75,U.S.A.,3.75,Venezuela,37.09,-95.71,738,most common,Average Amount,-66.5897,6.4238
1380,1380,1438,Scharffen Berger,Antilles (Trin/Gren/DR/Ven),188,2007,0.75,U.S.A.,3.0,Caribbean,37.09,-95.71,738,most common,Average Amount,-75.0,18.0
1381,1381,1441,Scharffen Berger,Kumasi Sambirano,40,2006,0.68,U.S.A.,2.0,Ghana,37.09,-95.71,738,most common,Average Amount,-1.0232,7.9465
1382,1382,1442,Scharffen Berger,Jamaica a l'ancienne,56,2006,0.7,U.S.A.,2.0,Jamaica,37.09,-95.71,738,most common,Average Amount,-77.2975,18.1096
1383,1383,1444,Seaforth,Dominican Republic,1658,2015,0.7,U.K.,2.75,Dominican Republic,55.37,-1.17,95,somewhat rare,Average Amount,-70.1627,18.7357
1384,1384,1445,Seaforth,Grenada,1658,2015,0.7,U.K.,2.75,Grenada,55.37,-1.17,95,somewhat rare,Average Amount,-61.6042,12.1165
1385,1385,1446,Shark Mountain,Jamaica,1450,2015,0.72,U.S.A.,3.25,Jamaica,37.09,-95.71,738,most common,Average Amount,-77.2975,18.1096
1386,1386,1447,Shark Mountain,Papua New Guinea,1450,2015,0.73,U.S.A.,3.5,Papua New Guinea,37.09,-95.71,738,most common,Average Amount,147.3257,-6.314993
1387,1387,1448,Shark Mountain,Cuyagua,1466,2015,0.77,U.S.A.,2.75,Venezuela,37.09,-95.71,738,most common,Average Amount,-66.5897,6.4238
1388,1388,1449,Shark Mountain,ROIG,1466,2015,0.74,U.S.A.,3.5,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
1389,1389,1450,Shark Mountain,Ecuador,1335,2014,0.75,U.S.A.,3.0,Ecuador,37.09,-95.71,738,most common,Average Amount,-78.1834,-1.8312
1390,1390,1451,Shark Mountain,"Belize, 2013",1335,2014,0.72,U.S.A.,3.25,Belize,37.09,-95.71,738,most common,Average Amount,-88.4977,17.1899
1391,1391,1452,Shark's,Hilo,713,2011,0.73,U.S.A.,2.0,Hawaii,37.09,-95.71,738,most common,Average Amount,-155.5828,19.8968
1392,1392,1453,Shark's,"Hilo, w/ added cocoa butter",721,2011,0.73,U.S.A.,2.5,Hawaii,37.09,-95.71,738,most common,Average Amount,-155.5828,19.8968
1393,1393,1454,Shattel,Tingo Maria,1884,2016,0.7,Peru,3.25,Peru,-9.19,-75.02,17,extra rare,Average Amount,-75.0152,-9.189967
1394,1394,1455,Shattell,Porcelana,757,2011,0.75,Peru,3.5,Peru,-9.19,-75.02,17,extra rare,Average Amount,-75.0152,-9.189967
1395,1395,1456,Sibu,Oro,1586,2015,0.82,Costa Rica,3.25,Costa Rica,9.75,-84.07,9,extra rare,High Amount,-84.0739,9.7489
1396,1396,1457,Sibu,Oscuro,1586,2015,0.7,Costa Rica,3.5,Costa Rica,9.75,-84.07,9,extra rare,Average Amount,-84.0739,9.7489
1397,1397,1458,Sibu Sura,Peru,911,2012,0.7,U.S.A.,2.5,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967
1398,1398,1459,Silvio Bessone,Maya Belize,717,2011,0.67,Italy,3.0,Belize,41.87,12.57,54,rare,Average Amount,-88.4977,17.1899
1399,1399,1460,Silvio Bessone,"Trintade, Sao Tome",725,2011,0.65,Italy,3.25,Sao Tome,41.87,12.57,54,rare,Average Amount,6.6131,0.1864
1400,1400,1461,Silvio Bessone,"Bahia, Scavina",729,2011,0.6,Italy,3.25,Brazil,41.87,12.57,54,rare,Light Amount,-51.9253,-14.235
1401,1401,1462,Silvio Bessone,"Porcelana, Colombia, Amazonas",741,2011,0.68,Italy,3.0,Colombia,41.87,12.57,54,rare,Average Amount,-74.2973,4.5709
1402,1402,1463,Sirene,Wild Bolivia,1788,2016,0.73,Canada,3.5,Bolivia,56.13,-106.35,117,somewhat rare,Average Amount,-63.5887,-16.2902
1403,1403,1464,Sirene,Kokoa Kamili Coop,1856,2016,0.73,Canada,3.5,Tanzania,56.13,-106.35,117,somewhat rare,Average Amount,34.8888,-6.369028
1404,1404,1465,Sirene,"Esmeraldas, Salazar Farm",1860,2016,0.73,Canada,3.75,Ecuador,56.13,-106.35,117,somewhat rare,Average Amount,-78.1834,-1.8312
1405,1405,1466,Sirene,"Somia Plantation, 2012",1502,2015,1.0,Canada,3.0,Madagascar,56.13,-106.35,117,somewhat rare,High Amount,46.8691,-18.7669
1406,1406,1467,Sirene,"Camino Verde P., Balao, Guayas, 2012",1506,2015,1.0,Canada,3.0,Ecuador,56.13,-106.35,117,somewhat rare,High Amount,-78.1834,-1.8312
1407,1407,1468,Sirene,Lachua w/ cane sugar,1614,2015,0.73,Canada,3.0,Guatemala,56.13,-106.35,117,somewhat rare,Average Amount,-90.2308,15.7835
1408,1408,1469,Sirene,"Lachua w/ maple sugar, batch 5",1614,2015,0.73,Canada,3.25,Guatemala,56.13,-106.35,117,somewhat rare,Average Amount,-90.2308,15.7835
1409,1409,1470,Sirene,Pisa,1650,2015,0.73,Canada,3.25,Haiti,56.13,-106.35,117,somewhat rare,Average Amount,-72.2852,18.9712
1410,1410,1471,Sirene,"Somia Plantation, 2012",1339,2014,0.67,Canada,3.75,Madagascar,56.13,-106.35,117,somewhat rare,Average Amount,46.8691,-18.7669
1411,1411,1472,Sirene,"Somia Plantation, 2012",1339,2014,0.73,Canada,3.75,Madagascar,56.13,-106.35,117,somewhat rare,Average Amount,46.8691,-18.7669
1412,1412,1473,Sirene,"Camino Verde P., Balao, Guayas",1343,2014,0.73,Canada,3.75,Ecuador,56.13,-106.35,117,somewhat rare,Average Amount,-78.1834,-1.8312
1413,1413,1474,Sjolinds,Ghana,1454,2015,0.7,U.S.A.,2.75,Ghana,37.09,-95.71,738,most common,Average Amount,-1.0232,7.9465
1414,1414,1475,Sjolinds,Nicaragua,1462,2015,0.72,U.S.A.,3.0,Nicaragua,37.09,-95.71,738,most common,Average Amount,-85.2072,12.8654
1415,1415,1476,"Smooth Chocolator, The","Oko Caribe, DOR005",1940,2017,0.7,Australia,3.5,Dominican Republic,-25.27,133.78,46,rare,Average Amount,-70.1627,18.7357
1416,1416,1477,"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",1740,2016,0.7,Australia,3.75,Venezuela,-25.27,133.78,46,rare,Average Amount,-66.5897,6.4238
1417,1417,1478,"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",1740,2016,0.7,Australia,4.0,Ecuador,-25.27,133.78,46,rare,Average Amount,-78.1834,-1.8312
1418,1418,1479,"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",1756,2016,0.7,Australia,3.75,Belize,-25.27,133.78,46,rare,Average Amount,-88.4977,17.1899
1419,1419,1480,"Smooth Chocolator, The",Tien Giang,1864,2016,0.7,Australia,3.0,Vietnam,-25.27,133.78,46,rare,Average Amount,108.2772,14.0583
1420,1420,1481,"Smooth Chocolator, The",Australia,1864,2016,0.67,Australia,3.75,Australia,-25.27,133.78,46,rare,Average Amount,133.7751,-25.2744
1421,1421,1482,"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",1908,2016,0.7,Australia,3.25,Guatemala,-25.27,133.78,46,rare,Average Amount,-90.2308,15.7835
1422,1422,1483,"Smooth Chocolator, The",Akesson's Estate,1618,2015,0.65,Australia,3.25,Madagascar,-25.27,133.78,46,rare,Average Amount,46.8691,-18.7669
1423,1423,1484,"Smooth Chocolator, The",Akesson's Estate,1622,2015,0.7,Australia,3.5,Madagascar,-25.27,133.78,46,rare,Average Amount,46.8691,-18.7669
1424,1424,1485,"Smooth Chocolator, The",Kokoa Kamili,1622,2015,0.67,Australia,3.75,Tanzania,-25.27,133.78,46,rare,Average Amount,34.8888,-6.369028
1425,1425,1486,"Smooth Chocolator, The",San Juan Estate,1622,2015,0.7,Australia,3.75,Trinidad,-25.27,133.78,46,rare,Average Amount,-61.2225,10.6918
1426,1426,1487,"Smooth Chocolator, The",Camino Verde,1622,2015,0.72,Australia,4.0,Ecuador,-25.27,133.78,46,rare,Average Amount,-78.1834,-1.8312
1427,1427,1488,"Smooth Chocolator, The",Bolivia,1626,2015,0.72,Australia,2.75,Bolivia,-25.27,133.78,46,rare,Average Amount,-63.5887,-16.2902
1428,1428,1489,"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",1662,2015,0.65,Australia,3.5,Papua New Guinea,-25.27,133.78,46,rare,Average Amount,147.3257,-6.314993
1429,1429,1490,"Smooth Chocolator, The","Maranon, batch 2",1666,2015,0.67,Australia,3.0,Peru,-25.27,133.78,46,rare,Average Amount,-75.0152,-9.189967
1430,1430,1491,"Smooth Chocolator, The","Chuao, batch 3",1666,2015,0.7,Australia,3.75,Venezuela,-25.27,133.78,46,rare,Average Amount,-66.5897,6.4238
1431,1431,1492,Snake & Butterfly,Ghana,693,2011,0.67,U.S.A.,1.5,Ghana,37.09,-95.71,738,most common,Average Amount,-1.0232,7.9465
1432,1432,1493,Snake & Butterfly,Madagascar,502,2010,0.68,U.S.A.,3.0,Madagascar,37.09,-95.71,738,most common,Average Amount,46.8691,-18.7669
1433,1433,1494,Snake & Butterfly,Ecuador,502,2010,0.68,U.S.A.,3.25,Ecuador,37.09,-95.71,738,most common,Average Amount,-78.1834,-1.8312
1434,1434,1495,Sol Cacao,"Ecuador, Batch 1",1812,2016,0.7,U.S.A.,3.5,Ecuador,37.09,-95.71,738,most common,Average Amount,-78.1834,-1.8312
1435,1435,1496,Sol Cacao,Madagascar,1518,2015,0.72,U.S.A.,3.0,Madagascar,37.09,-95.71,738,most common,Average Amount,46.8691,-18.7669
1436,1436,1497,Solkiki,"Maranon, Fortunato No. 4",1840,2016,0.68,U.K.,2.75,Peru,55.37,-1.17,95,somewhat rare,Average Amount,-75.0152,-9.189967
1437,1437,1498,Solkiki,"Castillo, Hispaniola, unroasted",1840,2016,0.85,U.K.,2.75,Dominican Republic,55.37,-1.17,95,somewhat rare,High Amount,-70.1627,18.7357
1438,1438,1499,Solomons Gold,Solomon Island,1792,2016,0.7,New Zealand,3.25,Solomon Islands,-40.9,174.89,17,extra rare,Average Amount,160.1562,-9.6457
1439,1439,1500,Solomons Gold,Solomon Island w/ nibs,1796,2016,0.75,New Zealand,3.25,Solomon Islands,-40.9,174.89,17,extra rare,Average Amount,160.1562,-9.6457
1440,1440,1501,Solstice,Bundibugyo,1335,2014,0.7,U.S.A.,3.0,Uganda,37.09,-95.71,738,most common,Average Amount,32.2903,1.3733
1441,1441,1502,Solstice,Sambirano,1157,2013,0.7,U.S.A.,3.0,Madagascar,37.09,-95.71,738,most common,Average Amount,46.8691,-18.7669
1442,1442,1503,Solstice,Amazonas,1157,2013,0.7,U.S.A.,3.0,Venezuela,37.09,-95.71,738,most common,Average Amount,-66.5897,6.4238
1443,1443,1504,Solstice,Bolivia,1161,2013,0.7,U.S.A.,3.25,Bolivia,37.09,-95.71,738,most common,Average Amount,-63.5887,-16.2902
1444,1444,1505,Solstice,San Martin,1161,2013,0.7,U.S.A.,3.25,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967
1445,1445,1507,Soma,"Oko Caribe, Duarte P., Collab w Chocosol",1820,2016,0.62,Canada,3.5,Dominican Republic,56.13,-106.35,117,somewhat rare,Light Amount,-70.1627,18.7357
1446,1446,1508,Soma,"Sambirano Valley, Black Science, B-60307.0",1820,2016,0.7,Canada,3.5,Madagascar,56.13,-106.35,117,somewhat rare,Average Amount,46.8691,-18.7669
1447,1447,1509,Soma,"Bahia Black, batch bra50722.1",1828,2016,0.7,Canada,3.5,Brazil,56.13,-106.35,117,somewhat rare,Average Amount,-51.9253,-14.235
1448,1448,1510,Soma,"Abstract S. w/ Jamaica nibs,batch abs60323.0",1828,2016,0.75,Canada,3.75,Venezuela,56.13,-106.35,117,somewhat rare,Average Amount,-66.5897,6.4238
1449,1449,1511,Soma,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",1828,2016,0.7,Canada,3.75,Nicaragua,56.13,-106.35,117,somewhat rare,Average Amount,-85.2072,12.8654
1450,1450,1512,Soma,"Tien Giang, Black S., batch VIT60420.0",1828,2016,0.7,Canada,4.0,Vietnam,56.13,-106.35,117,somewhat rare,Average Amount,108.2772,14.0583
1451,1451,1513,Soma,"Camino Verde, Black S., batch cvu6030.0",1832,2016,0.7,Canada,3.25,Ecuador,56.13,-106.35,117,somewhat rare,Average Amount,-78.1834,-1.8312
1452,1452,1514,Soma,CSB Chama,1594,2015,0.7,Canada,3.5,Venezuela,56.13,-106.35,117,somewhat rare,Average Amount,-66.5897,6.4238
1453,1453,1515,Soma,Porcelana,1594,2015,0.75,Canada,4.0,Venezuela,56.13,-106.35,117,somewhat rare,Average Amount,-66.5897,6.4238
1454,1454,1516,Soma,"La Tronca, Matagalpa",1227,2014,0.7,Canada,3.5,Nicaragua,56.13,-106.35,117,somewhat rare,Average Amount,-85.2072,12.8654
1455,1455,1517,Soma,Maranon Canyon,1259,2014,0.7,Canada,3.75,Peru,56.13,-106.35,117,somewhat rare,Average Amount,-75.0152,-9.189967
1456,1456,1518,Soma,La Dalia,1307,2014,0.7,Canada,3.25,Nicaragua,56.13,-106.35,117,somewhat rare,Average Amount,-85.2072,12.8654
1457,1457,1519,Soma,"Camino Verde P., Balao, Guayas",1307,2014,0.8,Canada,3.5,Ecuador,56.13,-106.35,117,somewhat rare,High Amount,-78.1834,-1.8312
1458,1458,1520,Soma,"Espiritu Santo, 'Smoke Monster'",1307,2014,0.7,Canada,3.75,Vanuatu,56.13,-106.35,117,somewhat rare,Average Amount,166.9592,-15.3767
1459,1459,1521,Soma,Little Big Man,1339,2014,0.7,Canada,3.25,Madagascar,56.13,-106.35,117,somewhat rare,Average Amount,46.8691,-18.7669
1460,1460,1522,Soma,"Rizek Cacao, Domin. Rep.",1019,2013,0.77,Canada,3.75,Dominican Republic,56.13,-106.35,117,somewhat rare,Average Amount,-70.1627,18.7357
1461,1461,1523,Soma,Java,1030,2013,0.7,Canada,3.25,Indonesia,56.13,-106.35,117,somewhat rare,Average Amount,113.9213,-0.7893
1462,1462,1524,Soma,"Apurimac, El Quinacho Co-op",1073,2013,0.7,Canada,2.75,Peru,56.13,-106.35,117,somewhat rare,Average Amount,-75.0152,-9.189967
1463,1463,1525,Soma,"Sangre Grande P., Trinidad",1073,2013,0.7,Canada,3.75,Trinidad,56.13,-106.35,117,somewhat rare,Average Amount,-61.2225,10.6918
1464,1464,1527,Soma,Patanemo,1077,2013,0.7,Canada,3.75,Venezuela,56.13,-106.35,117,somewhat rare,Average Amount,-66.5897,6.4238
1465,1465,1528,Soma,Crazy 88,1077,2013,0.88,Canada,4.0,Guatemala,56.13,-106.35,117,somewhat rare,High Amount,-90.2308,15.7835
1466,1466,1529,Soma,"Maracaibo, El Vigia",1077,2013,0.7,Canada,4.0,Venezuela,56.13,-106.35,117,somewhat rare,Average Amount,-66.5897,6.4238
1467,1467,1530,Soma,Equator,1081,2013,0.67,Canada,4.0,Peru,56.13,-106.35,117,somewhat rare,Average Amount,-75.0152,-9.189967
1468,1468,1531,Soma,Orinoco,1173,2013,0.7,Canada,3.25,Venezuela,56.13,-106.35,117,somewhat rare,Average Amount,-66.5897,6.4238
1469,1469,1532,Soma,"Bachelor's Hall E., St. Thomas Parish",1177,2013,0.7,Canada,4.0,Jamaica,56.13,-106.35,117,somewhat rare,Average Amount,-77.2975,18.1096
1470,1470,1533,Soma,Noula Coop,817,2012,0.7,Canada,3.25,Haiti,56.13,-106.35,117,somewhat rare,Average Amount,-72.2852,18.9712
1471,1471,1534,Soma,O'ahu,833,2012,0.7,Canada,3.75,Hawaii,56.13,-106.35,117,somewhat rare,Average Amount,-155.5828,19.8968
1472,1472,1535,Soma,"Dual Origins, Sambirano, Elvesia",867,2012,0.7,Canada,4.0,Dominican Republic,56.13,-106.35,117,somewhat rare,Average Amount,-70.1627,18.7357
1473,1473,1536,Soma,"Dancing in Your Head, 5 bean blend",867,2012,0.7,Canada,4.0,Papua New Guinea,56.13,-106.35,117,somewhat rare,Average Amount,147.3257,-6.314993
1474,1474,1537,Soma,Cahabon Region,951,2012,0.7,Canada,3.5,Guatemala,56.13,-106.35,117,somewhat rare,Average Amount,-90.2308,15.7835
1475,1475,1538,Soma,Carenero Superior,951,2012,0.7,Canada,3.75,Venezuela,56.13,-106.35,117,somewhat rare,Average Amount,-66.5897,6.4238
1476,1476,1539,Soma,Eastern Promises,967,2012,0.7,Canada,3.5,Madagascar,56.13,-106.35,117,somewhat rare,Average Amount,46.8691,-18.7669
1477,1477,1540,Soma,Papua New Guinea,983,2012,0.85,Canada,3.5,Papua New Guinea,56.13,-106.35,117,somewhat rare,High Amount,147.3257,-6.314993
1478,1478,1541,Soma,"Grenada, Black Science",676,2011,0.7,Canada,2.75,Grenada,56.13,-106.35,117,somewhat rare,Average Amount,-61.6042,12.1165
1479,1479,1542,Soma,"Alto Beni, Wild Bolivian",676,2011,0.7,Canada,3.5,Bolivia,56.13,-106.35,117,somewhat rare,Average Amount,-63.5887,-16.2902
1480,1480,1543,Soma,Peruvian,676,2011,0.64,Canada,4.0,Peru,56.13,-106.35,117,somewhat rare,Light Amount,-75.0152,-9.189967
1481,1481,1544,Soma,"Three Amigos(Chuao, Wild Bolivia, D.R.)",676,2011,0.7,Canada,4.0,Venezuela,56.13,-106.35,117,somewhat rare,Average Amount,-66.5897,6.4238
1482,1482,1545,Soma,"Elvesia P., Black Science",682,2011,0.7,Canada,3.75,Dominican Republic,56.13,-106.35,117,somewhat rare,Average Amount,-70.1627,18.7357
1483,1483,1546,Soma,Chuao,688,2011,0.7,Canada,3.5,Venezuela,56.13,-106.35,117,somewhat rare,Average Amount,-66.5897,6.4238
1484,1484,1547,Soma,Black Science Blend 1,607,2010,0.7,Canada,3.75,Dominican Republic,56.13,-106.35,117,somewhat rare,Average Amount,-70.1627,18.7357
1485,1485,1548,Soma,Hispaniola,377,2009,0.7,Canada,3.0,Dominican Republic,56.13,-106.35,117,somewhat rare,Average Amount,-70.1627,18.7357
1486,1486,1549,Soma,Africa,377,2009,0.7,Canada,3.5,Ghana,56.13,-106.35,117,somewhat rare,Average Amount,-1.0232,7.9465
1487,1487,1550,Soma,Conacado,387,2009,0.7,Canada,3.0,Dominican Republic,56.13,-106.35,117,somewhat rare,Average Amount,-70.1627,18.7357
1488,1488,1551,Soma,Papua New Guinea,387,2009,0.7,Canada,3.5,Papua New Guinea,56.13,-106.35,117,somewhat rare,Average Amount,147.3257,-6.314993
1489,1489,1552,Soma,Madagascar,387,2009,0.7,Canada,3.75,Madagascar,56.13,-106.35,117,somewhat rare,Average Amount,46.8691,-18.7669
1490,1490,1553,Soma,Ocumare,387,2009,0.7,Canada,3.75,Venezuela,56.13,-106.35,117,somewhat rare,Average Amount,-66.5897,6.4238
1491,1491,1554,Somerville,Nicaragua,1367,2014,0.7,U.S.A.,3.25,Nicaragua,37.09,-95.71,738,most common,Average Amount,-85.2072,12.8654
1492,1492,1555,Somerville,"Hawaiian, Big Island",1395,2014,0.7,U.S.A.,3.5,Hawaii,37.09,-95.71,738,most common,Average Amount,-155.5828,19.8968
1493,1493,1556,Soul,Dominican Republic,1932,2017,0.7,Canada,3.25,Dominican Republic,56.13,-106.35,117,somewhat rare,Average Amount,-70.1627,18.7357
1494,1494,1557,Soul,Madagascar,1936,2017,0.7,Canada,3.5,Madagascar,56.13,-106.35,117,somewhat rare,Average Amount,46.8691,-18.7669
1495,1495,1558,Soul,Venezuela,1936,2017,0.75,Canada,3.5,Venezuela,56.13,-106.35,117,somewhat rare,Average Amount,-66.5897,6.4238
1496,1496,1559,Soul,Ecuador,1936,2017,0.75,Canada,3.25,Ecuador,56.13,-106.35,117,somewhat rare,Average Amount,-78.1834,-1.8312
1497,1497,1560,Soul,Papua New Guinea,1936,2017,0.77,Canada,3.25,Papua New Guinea,56.13,-106.35,117,somewhat rare,Average Amount,147.3257,-6.314993
